2026-09-16T09:39:58Z	subtensor-evm-egress	3527769	183368942	TERM-group	0
2026-09-16T09:39:58Z	subtensor-rpc-proxy	3527795	183368968	TERM-group	0
2026-09-16T09:39:58Z	operator-1-api	3527805	183368994	TERM-group	0
2026-09-16T09:39:58Z	operator-2-api	3527809	183368995	TERM-group	0
