TestStrictHistoryAdoptionCampaignOptionsPrecedeWrites	PASS
TestStrictHistoryAdoptionCampaignDefinitionsPrecedePreparation	PASS
TestStrictHistoryAdoptionCampaignReusesPreparedWriterUntilComplete	FAIL
TestStrictHistoryAdoptionCampaignStopsOnFailureOrCancellation	FAIL
TestStrictHistoryAdoptionCampaignRefusesChangedPreparedOwner	PASS
TestStrictHistoryAdoptionCampaignPreservesFullCampaignGates	FAIL
