mode	package	test	disposition	initial_source_commit	initial_body_capture	accepted_source_commit	accepted_body_capture	initial_test_outcome
normal	sim-testnet	TestReleaseGatesAttestPinnedRuntime454RustSource	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestReleaseHistoryRuntimeArtifactsCoverExactReviewedVersionDomain	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestReleaseLockDecodesCanonicalRuntimeFields	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestReleaseLockFixtureRetainsRuntimeAndBuildDriftRejection	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestReleaseLockFixtureUsesReviewedCurrentRuntimeWithoutRewritingLock	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestResolvedConfigBindsAllRuntimeVersions	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestResolvedConfigPinsReviewedRuntimeArtifactIdentity	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestReviewedHistoricalRuntimeArtifactsAreExactEvidenceOnly	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime458ArtifactCheckerKeepsHistoricalProvenanceOffFreshRoute	replaced-after-test-only-fix	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	7989fa78faae81b82138c79e43dded16aad449dc	/mnt/data/sn-testnet/qualification/runtime460-failed-root-retry-20260915-r1/terra/normal/sim-testnet	fail
normal	sim-testnet	TestRuntime458ArtifactRpcPreservesExactResponse	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime458ArtifactRpcRejectsMalformedAndFailedResponses	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime458CanonicalLockRetainsHistoricalProvenance	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime458HistoricalLockRejectsOfficialSeedVariant	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime458HistoryAllowlistReachesArtifactReader	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime458PublicationsRejectCrossArtifactPairs	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime458SourceAttestationIncludesExactCompatibilityDelta	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime459Archived458LockRejectsCrossArtifactAndProvenanceDrift	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime459ArtifactCheckerRequiresOwnedObservationAndCompleteHistory	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime459ConfigHashPreserves455And458Domains	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime459RestartsOriginal458CompanionWithoutRewritingApproval	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime459SourceAttestationPreservesScopeAndChangedNativeDependencies	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime460Archived459LockRetainsExactProvenance	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime460CurrentLockSeparatesCommitFromMainnetProposal	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime460HistoricalPublicationsRemainEvidenceOnly	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime460RestartsOriginal459CompanionWithoutRewritingApproval	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntime460SourceAttestationPreservesReviewed459Scope	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeCodeHashValidationIsExact	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeCarriedActionUsesOriginalApproval	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeFreshPreparationStillRequires460	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeHorizonSeparatesOriginalAndFreshReads	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeReplaysOriginalPreparation	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeEvidenceHistoricalRuntimeRetainsEligibilityAndConsentChecks	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeMetadataHashValidationIsExact	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeVersionIdentityAcceptsAuthoritativeNormalEncoding	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestRuntimeVersionIdentityRejectsAdjacentDrift	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestValidatorEvidenceHistoricalLockKeepsAdjacentLineageAuthority	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestValidatorEvidenceHistoricalLockKeepsCurrentReleaseAuthority	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestValidatorEvidenceHistoricalLockPreservesStaticControls	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestValidatorEvidenceHistoricalLockRejectsApprovalDrift	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestValidatorEvidenceHistoricalLockRejectsForeignRuntime	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestValidatorEvidenceHistoricalLockReopensOriginalApproval	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
normal	sim-testnet	TestValidatorEvidenceHistoricalLockRestartsCurrentCarry	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/normal/sim-testnet	pass
race	crv4	TestRuntimeArtifactMetadataAuthenticatesCompleteReviewedIdentityHistory	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestRuntimeArtifactMetadataCacheIsHardBounded	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestRuntimeArtifactMetadataCacheRejectsBeyondReviewedSequentialCapacity	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestRuntimeArtifactMetadataCatalogPreservesExactManifest	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestRuntimeArtifactMetadataIsSingleflightedAcrossExactBlocks	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestRuntimeArtifactMetadataValidatorScheduleRuntime460	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestRuntimeArtifactMetadataValidatorStakeRuntime459RejectsForeignIdentity	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestRuntimeArtifactMetadataValidatorStakeRuntime460RejectsForeignIdentity	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestSourceCommitmentRuntime459RejectsAdjacentUnreviewedDomains	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestSourceCommitmentRuntime460MetadataChangesOnlySpecConstant	replaced-after-test-only-fix	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	7989fa78faae81b82138c79e43dded16aad449dc	/mnt/data/sn-testnet/qualification/runtime460-failed-root-retry-20260915-r1/terra/race/crv4	fail
race	crv4	TestSourceCommitmentRuntime460RejectsAdjacentUnreviewedDomains	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestSourceCommitmentRuntime460RejectsRetainedSignatureRelabeling	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	crv4	TestSourceCommitmentRuntime460UsesActualMetadataAndDistinctSignedDomain	retained-initial-pass	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	27eecfdf49cf90593de4a0e5ff905af8657c5d94	/mnt/data/sn-testnet/qualification/runtime460-crv4-type-repair-20260915-r1/terra/race/crv4	pass
race	miner	TestBindFleetRuntimeRejectsUnreviewedArtifactWithoutMutation	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestBindFleetRuntimeUsesAuthenticatedCurrentArtifact	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestDialFleetNativeContextBindsDeadlineThroughRuntimeAuthentication	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestDialFleetNativeContextClampsEndpointDeadlineToParent	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestDialFleetNativeContextFailsOverAfterSlowEndpointDeadline	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestFleetFinalizedRuntime460AuthenticatesIndependentExactHeads	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestFleetFinalizedRuntime460RejectsPrecedingSpecWithReviewedBytes	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestFleetFinalizedRuntimeGateRejectsFormerSpecOnlyPin	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestFleetRuntime458Retains455EvidenceWithoutCurrentAuthority	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestFleetRuntime460RejectsReceiptRuntimeDriftAfterCurrentAuthentication	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
race	miner	TestFleetRuntime460Retains458EvidenceWithoutCurrentAuthority	retained-initial-pass	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	0127b7ee08d1cd77262a6dd28b606e2cfee33e6b	/mnt/data/sn-testnet/qualification/runtime460-affected-matrix-20260915-r1/terra/race/miner	pass
